player_id,player_name,player_url,position,year,week,opponent,result,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2017,6,CLE,W33-17,23,34.8,12,59,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2017,9,IND,L14-20,20,28.2,11,37,0,1,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2017,10,LAR,L7-30,16,22.9,7,18,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2017,11,ARI,W31-21,18,25.7,10,65,2,3,3,15,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2018,16,PHI,L30-32,31,47.7,7,-1,0,2,2,28,1,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2018,WC,IND,L7-21,3,4.2,1,3,0,1,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2020,8,CIN,L20-31,6,9.7,5,37,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2020,9,CHI,W24-17,8,14.5,5,11,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2020,10,IND,L17-34,9,13.8,7,18,0,1,1,5,1,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2020,11,BAL,W30-24,1,1.4,1,1,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2020,12,IND,W45-26,5,6.9,4,28,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,9,LAR,W28-16,12,21.1,5,29,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,10,NO,W23-21,21,35.0,11,30,0,2,2,48,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,11,HOU,L13-22,15,19.0,7,25,0,1,1,15,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,12,NE,L13-36,31,49.2,19,109,0,1,1,3,0,1
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,14,JAC,W20-0,23,31.9,13,47,1,2,2,15,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,15,PIT,L13-19,31,39.2,22,108,0,3,2,27,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,16,SF,W20-17,21,33.9,9,17,1,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,17,MIA,W34-3,41,65.1,26,132,1,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,18,HOU,W28-25,35,50.7,21,69,0,2,1,15,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2021,DP,CIN,L16-19,11,21.2,4,66,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,1,CLE,L24-26,7,13.2,2,5,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,2,NYG,L16-19,3,5.2,2,9,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,3,NO,W22-14,4,6.6,0,0,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,4,ARI,L16-26,4,7.7,1,2,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,5,SF,L15-37,3,4.3,2,2,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,6,LAR,L10-24,10,22.7,5,19,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,7,TB,W21-3,27,54.0,15,118,0,2,2,27,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,8,ATL,L34-37,54,67.5,26,118,3,1,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,9,CIN,L21-42,21,42.9,7,23,0,3,2,-2,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,10,ATL,W25-15,45,68.2,31,130,1,1,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,11,BAL,L3-13,22,38.6,11,24,0,1,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,12,DEN,W23-10,35,53.0,24,113,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,14,SEA,W30-24,34,47.2,21,74,0,1,1,1,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,15,PIT,L16-24,14,30.4,10,9,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,16,DET,W37-23,30,44.1,21,165,1,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,17,TB,L24-30,25,37.9,13,35,0,0,0,0,0,0
9991792,D'Onta Foreman,https://dynastyleaguefootball.com/player/9991792/DOnta_Foreman,RB,2022,18,NO,W10-7,15,25.4,12,68,0,0,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,1,NYG,L19-20,48,61.5,20,51,1,2,1,1,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,2,WAS,W27-23,43,63.2,21,83,1,2,2,4,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,3,CHI,W31-17,51,75.0,30,140,0,2,2,20,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,4,SF,W24-17,47,61.8,23,138,1,1,1,19,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,5,CIN,W28-14,45,78.9,15,134,2,4,3,37,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,6,GB,W30-16,58,90.6,28,157,0,4,2,17,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,8,PHI,W29-23,64,83.1,22,96,0,4,4,52,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,9,CLE,W35-10,44,60.3,18,92,2,1,1,5,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,10,PIT,W35-30,43,66.2,21,114,2,2,2,95,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,11,BAL,W27-17,50,70.4,25,97,0,5,4,30,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,12,WAS,W31-26,46,82.1,20,97,2,2,2,23,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,13,MIN,W17-15,43,82.7,20,86,1,5,4,19,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,14,NYG,L7-10,44,66.7,24,107,0,2,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,15,TB,W26-20,58,78.4,23,159,1,3,3,29,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2016,16,DET,W42-21,29,50.9,12,80,2,1,1,12,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,1,NYG,W19-3,60,81.1,24,104,0,5,5,36,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,2,DEN,L17-42,63,88.7,9,8,0,5,4,14,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,3,ARI,W28-17,43,91.5,22,80,1,4,3,14,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,4,LAR,L30-32,64,90.1,21,85,1,5,4,54,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,5,GB,L31-35,64,86.5,29,116,0,2,1,-4,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,7,SF,W40-10,50,66.7,26,147,2,3,1,72,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,8,WAS,W33-19,58,85.3,33,150,2,2,1,4,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,9,KC,W28-17,62,92.5,27,93,1,0,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,16,SEA,L12-21,68,89.5,24,97,0,7,4,21,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2017,17,PHI,W6-0,59,86.8,27,103,0,5,3,38,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,1,CAR,L8-16,59,92.2,15,69,1,4,3,17,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,2,NYG,W20-13,50,94.3,17,78,1,6,5,9,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,3,SEA,L13-24,56,94.9,16,127,0,8,3,11,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,4,DET,W26-24,53,76.8,25,152,0,4,4,88,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,5,HOU,L16-19,50,80.6,20,54,0,7,7,30,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,6,JAC,W40-7,63,86.3,24,106,1,1,1,11,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,7,WAS,L17-20,66,100.0,15,33,0,6,2,9,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,9,TEN,L14-28,52,88.1,17,61,0,5,4,51,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,10,PHI,W27-20,61,88.4,19,151,1,7,6,36,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,11,ATL,W22-19,56,87.5,23,122,1,8,7,79,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,12,WAS,W31-23,65,92.9,26,121,1,6,5,22,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,13,NO,W13-10,63,88.7,23,76,0,6,6,60,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,14,PHI,W29-23,86,86.9,28,113,0,13,12,79,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,15,IND,L0-23,61,88.4,18,87,0,8,7,41,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,16,TB,W27-20,49,94.2,18,85,0,6,5,24,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,WC,SEA,W24-22,71,94.7,26,137,1,5,4,32,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2018,DP,LAR,L22-30,56,96.6,20,47,1,5,2,19,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,1,NYG,W35-17,37,54.4,13,53,1,2,1,10,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,2,WAS,W31-21,53,75.7,23,111,1,2,2,9,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,3,MIA,W31-6,48,66.7,19,125,0,3,2,14,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,4,NO,L10-12,56,96.6,18,35,1,7,6,30,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,5,GB,L24-34,67,93.1,12,62,1,4,2,29,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,6,NYJ,L22-24,75,91.5,28,105,1,6,5,47,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,7,PHI,W37-10,55,78.6,22,111,1,7,6,36,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,9,NYG,W37-18,57,80.3,23,139,0,0,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,10,MIN,L24-28,70,98.6,20,47,0,3,2,16,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,11,DET,W35-27,66,89.2,16,45,1,3,2,28,1,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,12,NE,L9-13,56,87.5,21,86,0,4,4,40,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,13,BUF,L15-26,69,88.5,12,71,0,10,7,66,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,14,CHI,L24-31,72,98.6,19,81,2,5,2,12,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,15,LAR,W44-21,50,71.4,24,117,2,4,3,43,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,16,PHI,L9-17,60,96.8,13,47,0,7,7,37,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2019,17,WAS,W47-16,51,68.0,18,122,1,5,3,2,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,1,LAR,L17-20,63,87.5,22,96,1,4,3,31,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,2,ATL,W40-39,76,92.7,22,89,1,7,6,33,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,3,SEA,L31-38,80,97.6,14,34,1,12,6,24,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,4,CLE,L38-49,63,76.8,12,54,0,8,8,71,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,5,NYG,W37-34,54,81.8,19,91,2,2,1,14,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,6,ARI,L10-38,54,60.7,12,49,0,11,8,31,0,2
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,7,WAS,L3-25,37,66.1,12,45,0,2,1,6,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,8,PHI,L9-23,62,78.5,19,63,0,2,1,10,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,9,PIT,L19-24,47,65.3,18,51,0,3,2,18,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,11,MIN,W31-28,46,69.7,21,103,0,2,2,11,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,12,WAS,L16-41,39,66.1,10,32,0,3,1,7,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,13,BAL,L17-34,50,63.3,18,77,0,6,4,18,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,14,CIN,W30-7,32,62.7,12,48,0,3,2,11,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,16,PHI,W37-17,37,52.9,19,105,0,4,4,34,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2020,17,NYG,L19-23,47,57.3,14,42,1,4,3,19,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,1,TB,L29-31,70,83.3,11,33,0,2,2,6,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,2,LAC,W20-17,44,71.0,16,71,1,2,2,12,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,3,PHI,W41-21,54,70.1,17,95,2,3,3,21,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,4,CAR,W36-28,46,75.4,20,143,1,1,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,5,NYG,W44-20,47,60.3,21,110,1,3,2,2,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,6,NE,W35-29,63,70.8,17,69,0,9,7,50,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,8,MIN,W20-16,55,75.3,16,50,0,6,4,23,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,9,DEN,L16-30,33,53.2,10,51,0,3,3,25,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,10,ATL,W43-3,38,48.7,14,41,2,3,3,15,0,1
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,11,KC,L9-19,46,68.7,9,32,0,6,6,36,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,12,LV,L33-36,47,64.4,9,25,1,8,6,24,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,13,NO,W27-17,45,64.3,13,45,0,3,2,2,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,14,WAS,W27-20,54,64.3,12,45,0,6,1,15,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,15,NYG,W21-6,44,62.0,16,52,1,4,3,20,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,16,WAS,W56-14,42,58.3,9,37,1,1,1,5,1,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,17,ARI,L22-25,45,70.3,9,16,0,2,1,14,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,18,PHI,W51-26,37,59.7,18,87,0,3,1,3,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2021,WC,SF,L17-23,45,61.6,12,31,0,4,1,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,1,TB,L3-19,40,58.0,10,52,0,2,1,-3,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,2,CIN,W20-17,41,67.2,15,53,0,2,1,-4,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,3,NYG,W23-16,41,64.1,15,73,1,1,1,2,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,4,WAS,W25-10,39,63.9,19,49,0,2,2,32,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,5,LAR,W22-10,36,65.5,22,78,0,0,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,6,PHI,L17-26,41,61.2,13,81,1,1,1,5,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,7,DET,W24-6,31,49.2,15,57,2,0,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,11,MIN,W40-3,21,29.2,15,42,2,1,1,5,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,12,NYG,W28-20,38,50.7,16,92,1,1,1,3,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,13,IND,W54-19,38,58.5,17,77,1,3,3,14,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,14,HOU,W27-23,35,49.3,15,62,1,5,3,19,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,15,JAC,L34-40,38,50.7,16,58,1,2,2,13,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,16,PHI,W40-34,34,46.6,16,55,1,1,1,6,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,17,TEN,W27-13,53,66.3,19,37,1,0,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,18,WAS,L6-26,32,47.8,8,10,0,2,0,0,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,WC,TB,W31-14,33,47.8,13,27,0,2,1,9,0,0
17923,Ezekiel Elliott,https://dynastyleaguefootball.com/player/17923/Ezekiel_Elliott,RB,2022,DP,SF,L12-19,43,70.5,10,26,0,4,2,7,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2018,12,TB,L9-27,25,39.1,7,33,0,1,1,8,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2018,13,SEA,L16-43,54,71.1,15,61,0,9,8,73,0,1
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2018,14,DEN,W20-14,62,86.1,23,90,0,2,1,6,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2018,15,SEA,W26-23,12,19.4,7,46,0,1,0,0,0,1
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2018,16,CHI,L9-14,38,69.1,11,27,0,2,2,11,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2018,17,LAR,L32-48,6,9.7,3,9,0,0,0,0,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,2,CIN,W41-17,15,20.8,10,34,2,0,0,0,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,3,PIT,W24-20,21,26.6,8,18,2,1,0,0,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,7,WAS,W9-0,8,12.5,5,20,0,0,0,0,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,8,CAR,W51-13,3,4.5,2,6,0,0,0,0,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,9,ARI,W28-25,2,2.7,0,0,0,1,1,2,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,11,ARI,W36-26,1,1.3,0,0,0,1,1,25,1,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,12,GB,W37-8,5,10.4,2,27,0,1,0,0,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,13,BAL,L17-20,5,8.8,0,0,0,1,1,7,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2019,SB,KC,L20-31,0,0.0,0,0,0,1,1,20,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2020,2,NYJ,W31-13,5,8.2,2,3,0,0,0,0,0,0
9992807,Jeff Wilson Jr,https://dynastyleaguefootball.com/player/9992807/Jeff_Wilson_Jr,RB,2020,3,NYG,W36-9,23,29.9,12,15,1,3,3,54,1,0
