player_id,player_name,player_url,position,year,games_played,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles,fantasy_points,fppg,td_perc,usage_rate,rush_yp_att,rec_yp_tar,rec_yp_rec,yards_per_touch,catch_rate,team,season_age,season_age_bracket,position_rank,prev_year_fantasy_points
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2020,14,775,84.7,0,0,0,149,115,1374,18,1,300.9,21.49285714285714,0.12080536912751678,10.642857142857142,0.0,9.221476510067115,11.947826086956521,9.221476510067115,0.7718120805369127,GB,28,Prime,1,169.2
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2022,16,981,95.1,3,-1,0,171,95,1443,14,0,275.70000000000005,17.231250000000003,0.08045977011494253,10.875,-0.3333333333333333,8.43859649122807,15.189473684210526,8.28735632183908,0.5555555555555556,LV,30,Veteran,3,274.3
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2021,15,864,88.6,0,0,0,162,117,1498,11,0,274.3,18.28666666666667,0.06790123456790123,10.8,0.0,9.246913580246913,12.803418803418804,9.246913580246913,0.7222222222222222,GB,29,Veteran,2,300.9
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2018,15,954,93.6,0,0,0,169,111,1386,13,0,272.1,18.14,0.07692307692307693,11.266666666666667,0.0,8.201183431952662,12.486486486486486,8.201183431952662,0.6568047337278107,GB,26,Prime,3,185.5
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2016,16,913,84.1,0,0,0,121,75,997,12,1,207.2,12.95,0.09917355371900827,7.5625,0.0,8.239669421487603,13.293333333333333,8.239669421487603,0.6198347107438017,GB,24,Young,5,79.3
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2017,14,776,85.1,0,0,0,118,74,885,10,0,185.5,13.25,0.0847457627118644,8.428571428571429,0.0,7.5,11.95945945945946,7.5,0.6271186440677966,GB,25,Prime,9,207.2
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2019,12,698,84.2,0,0,0,127,83,997,5,1,169.2,14.1,0.03937007874015748,10.583333333333334,0.0,7.850393700787402,12.012048192771084,7.850393700787402,0.6535433070866141,GB,27,Prime,20,272.1
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2014,14,669,72.6,0,0,0,66,38,446,3,0,81.6,5.828571428571428,0.045454545454545456,4.714285714285714,0.0,6.757575757575758,11.736842105263158,6.757575757575758,0.5757575757575758,GB,22,Young,9,
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2015,13,763,79.5,0,0,0,94,50,483,1,0,79.3,6.1,0.010638297872340425,7.230769230769231,0.0,5.138297872340425,9.66,5.138297872340425,0.5319148936170213,GB,23,Young,14,81.6
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2019,16,959,88.6,1,-9,0,186,149,1725,9,0,300.1,18.75625,0.0481283422459893,11.6875,-9.0,9.274193548387096,11.577181208053691,9.176470588235293,0.8010752688172043,NO,27,Prime,1,253.0
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2018,16,928,88.4,0,0,0,147,125,1405,9,2,253.0,15.8125,0.061224489795918366,9.1875,0.0,9.5578231292517,11.24,9.5578231292517,0.8503401360544217,NO,26,Prime,4,206.5
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2016,15,867,79.4,0,0,0,121,92,1137,9,2,209.7,13.979999999999999,0.0743801652892562,8.066666666666666,0.0,9.396694214876034,12.358695652173912,9.396694214876034,0.7603305785123967,NO,24,Young,3,
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2017,16,851,81.9,0,0,0,149,104,1245,5,0,206.5,12.90625,0.03355704697986577,9.3125,0.0,8.355704697986576,11.971153846153847,8.355704697986576,0.697986577181208,NO,25,Prime,3,209.7
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2020,7,345,73.2,1,1,0,55,40,438,0,0,63.9,9.128571428571428,0.0,8.0,1.0,7.963636363636364,10.95,7.839285714285714,0.7272727272727273,NO,28,Prime,56,300.1
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2022,3,136,68.7,0,0,0,22,16,171,3,0,43.1,14.366666666666667,0.13636363636363635,7.333333333333333,0.0,7.7727272727272725,10.6875,7.7727272727272725,0.7272727272727273,NO,30,Veteran,84,
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2022,16,771,74.7,323,1608,12,62,51,395,0,1,295.8,18.4875,0.03116883116883117,24.0625,4.978328173374613,6.370967741935484,7.745098039215686,5.202597402597402,0.8225806451612904,LV,25,Prime,2,177.6
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2020,15,616,61.4,273,1064,12,45,33,238,0,2,214.70000000000002,14.313333333333334,0.03773584905660377,21.2,3.8974358974358974,5.288888888888889,7.212121212121212,4.09433962264151,0.7333333333333333,LV,23,Young,8,181.6
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2019,13,469,56.0,242,1150,7,28,20,166,0,1,181.6,13.96923076923077,0.025925925925925925,20.76923076923077,4.75206611570248,5.928571428571429,8.3,4.874074074074074,0.7142857142857143,LV,22,Young,13,
9992269,Josh Jacobs,https://dynastyleaguefootball.com/player/9992269/Josh_Jacobs,RB,2021,14,568,62.3,191,740,8,62,52,336,0,2,177.6,12.685714285714285,0.03162055335968379,18.071428571428573,3.8743455497382198,5.419354838709677,6.461538461538462,4.252964426877471,0.8387096774193549,LV,24,Young,16,214.70000000000002
9993199,Justin Jefferson,https://dynastyleaguefootball.com/player/9993199/Justin_Jefferson,WR,2022,16,1043,95.1,4,24,1,179,124,1771,8,0,295.5,18.46875,0.04918032786885246,11.4375,6.0,9.893854748603353,14.28225806451613,9.808743169398907,0.6927374301675978,MIN,24,Young,1,255.39999999999998
9993199,Justin Jefferson,https://dynastyleaguefootball.com/player/9993199/Justin_Jefferson,WR,2021,16,968,88.6,5,10,0,160,103,1509,9,1,255.39999999999998,15.962499999999999,0.05454545454545454,10.3125,2.0,9.43125,14.650485436893204,9.206060606060607,0.64375,MIN,23,Young,5,226.2
9993199,Justin Jefferson,https://dynastyleaguefootball.com/player/9993199/Justin_Jefferson,WR,2020,16,886,81.9,1,2,0,125,88,1400,7,0,226.2,14.1375,0.05555555555555555,7.875,2.0,11.2,15.909090909090908,11.126984126984127,0.704,MIN,22,Young,7,
9991798,Aaron Jones,https://dynastyleaguefootball.com/player/9991798/Aaron_Jones,RB,2019,16,677,61.2,236,1084,16,69,49,474,3,2,290.3,18.14375,0.06229508196721312,19.0625,4.593220338983051,6.869565217391305,9.673469387755102,5.108196721311476,0.7101449275362319,GB,25,Prime,2,158.4
9991798,Aaron Jones,https://dynastyleaguefootball.com/player/9991798/Aaron_Jones,RB,2020,14,539,59.7,201,1104,9,62,46,347,2,0,234.10000000000002,16.72142857142857,0.04182509505703422,18.785714285714285,5.492537313432836,5.596774193548387,7.543478260869565,5.517110266159696,0.7419354838709677,GB,26,Prime,6,290.3
9991798,Aaron Jones,https://dynastyleaguefootball.com/player/9991798/Aaron_Jones,RB,2022,16,597,57.7,201,1073,2,68,56,375,5,2,210.8,13.175,0.026022304832713755,16.8125,5.338308457711443,5.514705882352941,6.696428571428571,5.382899628252788,0.8235294117647058,GB,28,Prime,9,203.0
9991798,Aaron Jones,https://dynastyleaguefootball.com/player/9991798/Aaron_Jones,RB,2021,15,578,58.4,171,799,4,65,52,391,6,1,203.0,13.533333333333333,0.0423728813559322,15.733333333333333,4.6725146198830405,6.015384615384615,7.519230769230769,5.0423728813559325,0.8,GB,27,Prime,9,234.10000000000002
9991798,Aaron Jones,https://dynastyleaguefootball.com/player/9991798/Aaron_Jones,RB,2018,12,376,47.5,133,728,8,35,26,206,1,1,158.4,13.200000000000001,0.05357142857142857,14.0,5.473684210526316,5.885714285714286,7.923076923076923,5.559523809523809,0.7428571428571429,GB,24,Young,11,75.2
9991798,Aaron Jones,https://dynastyleaguefootball.com/player/9991798/Aaron_Jones,RB,2017,10,236,37.5,80,445,4,18,9,22,0,0,75.2,7.5200000000000005,0.04081632653061224,9.8,5.5625,1.2222222222222223,2.4444444444444446,4.76530612244898,0.5,GB,23,Young,13,
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2020,15,901,85.9,13,123,2,134,87,1276,15,0,285.4,19.026666666666664,0.11564625850340136,9.8,9.461538461538462,9.522388059701493,14.666666666666666,9.517006802721088,0.6492537313432836,KC,27,Prime,2,159.3
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2018,16,905,86.6,22,151,1,137,87,1479,12,0,284.5,17.78125,0.08176100628930817,9.9375,6.863636363636363,10.795620437956204,17.0,10.251572327044025,0.635036496350365,KC,25,Prime,1,203.7
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2022,16,757,76.3,7,32,2,165,117,1687,7,0,284.4,17.775,0.05232558139534884,10.75,4.571428571428571,10.224242424242425,14.418803418803419,9.994186046511627,0.7090909090909091,MIA,29,Veteran,2,240.3
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2021,16,853,76.4,9,96,0,156,110,1237,9,1,240.3,15.01875,0.05454545454545454,10.3125,10.666666666666666,7.92948717948718,11.245454545454546,8.078787878787878,0.7051282051282052,KC,28,Prime,6,285.4
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2017,15,779,80.7,17,59,0,105,75,1183,7,0,203.7,13.58,0.05737704918032787,8.133333333333333,3.4705882352941178,11.266666666666667,15.773333333333333,10.180327868852459,0.7142857142857143,KC,24,Young,5,168.5
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2016,16,416,40.7,24,267,3,83,61,593,6,1,168.5,10.53125,0.08411214953271028,6.6875,11.125,7.144578313253012,9.721311475409836,8.037383177570094,0.7349397590361446,KC,23,Young,8,
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2019,12,567,72.2,8,23,0,88,58,860,7,0,159.3,13.275,0.07291666666666667,8.0,2.875,9.772727272727273,14.827586206896552,9.197916666666666,0.6590909090909091,KC,26,Prime,25,284.5
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2018,16,1084,99.1,1,-7,0,163,115,1572,11,2,276.0,17.25,0.06707317073170732,10.25,-7.0,9.644171779141104,13.669565217391304,9.542682926829269,0.7055214723926381,HOU,27,Prime,2,261.8
