player_id,player_name,player_url,position,year,team,games_played,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
9992747,Ja'Marr Chase,https://dynastyleaguefootball.com/player/9992747/JaMarr_Chase,WR,2022,CIN,11,731,94.0,5,8,0,121,79,960,8,2
9992296,AJ Brown,https://dynastyleaguefootball.com/player/9992296/AJ_Brown,WR,2019,TEN,16,695,68.3,3,60,1,84,52,1051,8,0
9992296,AJ Brown,https://dynastyleaguefootball.com/player/9992296/AJ_Brown,WR,2020,TEN,14,759,81.2,0,0,0,106,70,1073,11,1
9992296,AJ Brown,https://dynastyleaguefootball.com/player/9992296/AJ_Brown,WR,2021,TEN,12,548,68.4,2,10,0,99,59,801,4,0
9992296,AJ Brown,https://dynastyleaguefootball.com/player/9992296/AJ_Brown,WR,2022,PHI,16,946,85.8,0,0,0,136,84,1401,11,2
9992453,CeeDee Lamb,https://dynastyleaguefootball.com/player/9992453/CeeDee_Lamb,WR,2020,DAL,16,730,63.8,10,82,1,109,74,935,5,1
9992453,CeeDee Lamb,https://dynastyleaguefootball.com/player/9992453/CeeDee_Lamb,WR,2021,DAL,15,833,76.3,9,76,0,118,77,1071,6,0
9992453,CeeDee Lamb,https://dynastyleaguefootball.com/player/9992453/CeeDee_Lamb,WR,2022,DAL,16,957,87.6,10,47,0,149,102,1307,8,0
9992522,Jaylen Waddle,https://dynastyleaguefootball.com/player/9992522/Jaylen_Waddle,WR,2021,MIA,15,842,83.0,2,3,1,135,99,988,5,1
9992522,Jaylen Waddle,https://dynastyleaguefootball.com/player/9992522/Jaylen_Waddle,WR,2022,MIA,16,736,74.2,2,17,0,111,70,1312,8,1
9992832,Garrett Wilson,https://dynastyleaguefootball.com/player/9992832/Garrett_Wilson,WR,2022,NYJ,16,836,79.0,4,4,0,130,74,1014,4,1
9992300,Tee Higgins,https://dynastyleaguefootball.com/player/9992300/Tee_Higgins,WR,2020,CIN,16,805,74.8,5,28,0,107,67,908,6,1
9992300,Tee Higgins,https://dynastyleaguefootball.com/player/9992300/Tee_Higgins,WR,2021,CIN,14,711,75.6,0,0,0,110,74,1091,6,1
9992300,Tee Higgins,https://dynastyleaguefootball.com/player/9992300/Tee_Higgins,WR,2022,CIN,15,701,67.3,0,0,0,103,73,1022,7,0
9992519,Amon-Ra St. Brown,https://dynastyleaguefootball.com/player/9992519/Amon-Ra_St._Brown,WR,2021,DET,16,760,72.9,6,49,1,109,82,803,4,0
9992519,Amon-Ra St. Brown,https://dynastyleaguefootball.com/player/9992519/Amon-Ra_St._Brown,WR,2022,DET,15,779,77.4,9,95,0,137,100,1112,6,0
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2016,KC,16,416,40.7,24,267,3,83,61,593,6,1
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2017,KC,15,779,80.7,17,59,0,105,75,1183,7,0
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2018,KC,16,905,86.6,22,151,1,137,87,1479,12,0
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2019,KC,12,567,72.2,8,23,0,88,58,860,7,0
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2020,KC,15,901,85.9,13,123,2,134,87,1276,15,0
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2021,KC,16,853,76.4,9,96,0,156,110,1237,9,1
18082,Tyreek Hill,https://dynastyleaguefootball.com/player/18082/Tyreek_Hill,WR,2022,MIA,16,757,76.3,7,32,2,165,117,1687,7,0
9993244,Chris Olave,https://dynastyleaguefootball.com/player/9993244/Chris_Olave,WR,2022,NO,14,571,65.9,0,0,0,107,67,982,3,1
9992337,DeVonta Smith,https://dynastyleaguefootball.com/player/9992337/DeVonta_Smith,WR,2021,PHI,16,902,86.2,0,0,0,99,61,875,5,1
9992337,DeVonta Smith,https://dynastyleaguefootball.com/player/9992337/DeVonta_Smith,WR,2022,PHI,16,1010,91.7,0,0,0,128,88,1129,7,1
9992284,DK Metcalf,https://dynastyleaguefootball.com/player/9992284/DK_Metcalf,WR,2019,SEA,16,940,83.6,2,11,0,100,58,900,7,3
9992284,DK Metcalf,https://dynastyleaguefootball.com/player/9992284/DK_Metcalf,WR,2020,SEA,16,980,92.0,0,0,0,129,83,1303,10,1
9992284,DK Metcalf,https://dynastyleaguefootball.com/player/9992284/DK_Metcalf,WR,2021,SEA,16,769,82.4,1,6,0,118,70,909,12,0
9992284,DK Metcalf,https://dynastyleaguefootball.com/player/9992284/DK_Metcalf,WR,2022,SEA,16,835,81.6,0,0,0,133,87,1008,6,2
9993246,Drake London,https://dynastyleaguefootball.com/player/9993246/Drake_London,WR,2022,ATL,16,780,79.3,0,0,0,109,66,746,4,3
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2014,GB,14,669,72.6,0,0,0,66,38,446,3,0
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2015,GB,13,763,79.5,0,0,0,94,50,483,1,0
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2016,GB,16,913,84.1,0,0,0,121,75,997,12,1
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2017,GB,14,776,85.1,0,0,0,118,74,885,10,0
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2018,GB,15,954,93.6,0,0,0,169,111,1386,13,0
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2019,GB,12,698,84.2,0,0,0,127,83,997,5,1
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2020,GB,14,775,84.7,0,0,0,149,115,1374,18,1
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2021,GB,15,864,88.6,0,0,0,162,117,1498,11,0
16470,Davante Adams,https://dynastyleaguefootball.com/player/16470/Davante_Adams,WR,2022,LV,16,981,95.1,3,-1,0,171,95,1443,14,0
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2015,MIN,13,654,77.4,3,13,0,84,52,720,4,0
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2016,MIN,13,694,81.0,3,10,0,112,84,903,3,0
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2017,MIN,14,780,80.1,8,13,0,95,64,849,8,0
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2018,MIN,15,874,87.2,10,62,0,148,102,1021,9,0
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2019,MIN,15,783,79.3,5,61,0,93,63,1129,6,2
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2020,BUF,16,965,88.7,1,1,0,168,127,1535,8,0
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2021,BUF,16,910,81.5,0,0,0,150,94,1144,9,0
16906,Stefon Diggs,https://dynastyleaguefootball.com/player/16906/Stefon_Diggs,WR,2022,BUF,15,791,77.1,1,-3,0,144,101,1325,10,0
9990929,Cooper Kupp,https://dynastyleaguefootball.com/player/9990929/Cooper_Kupp,WR,2017,LAR,15,740,76.0,0,0,0,94,62,858,5,1
9990929,Cooper Kupp,https://dynastyleaguefootball.com/player/9990929/Cooper_Kupp,WR,2018,LAR,8,439,82.5,4,25,0,56,40,566,6,0
9990929,Cooper Kupp,https://dynastyleaguefootball.com/player/9990929/Cooper_Kupp,WR,2019,LAR,16,907,80.0,2,4,0,134,94,1162,10,0
9990929,Cooper Kupp,https://dynastyleaguefootball.com/player/9990929/Cooper_Kupp,WR,2020,LAR,15,842,80.4,4,33,0,125,92,969,3,1
9990929,Cooper Kupp,https://dynastyleaguefootball.com/player/9990929/Cooper_Kupp,WR,2021,LAR,16,960,93.8,3,0,0,184,138,1829,15,0
9990929,Cooper Kupp,https://dynastyleaguefootball.com/player/9990929/Cooper_Kupp,WR,2022,LAR,9,530,95.3,9,52,1,98,75,812,6,1
9992301,Deebo Samuel,https://dynastyleaguefootball.com/player/9992301/Deebo_Samuel,WR,2019,SF,15,728,71.2,14,159,3,81,57,803,3,1
9992301,Deebo Samuel,https://dynastyleaguefootball.com/player/9992301/Deebo_Samuel,WR,2020,SF,7,305,62.2,8,26,0,44,33,391,1,0
9992301,Deebo Samuel,https://dynastyleaguefootball.com/player/9992301/Deebo_Samuel,WR,2021,SF,15,779,80.9,50,313,7,114,73,1310,6,2
9992301,Deebo Samuel,https://dynastyleaguefootball.com/player/9992301/Deebo_Samuel,WR,2022,SF,12,617,76.9,41,228,3,91,54,612,2,2
9990910,Chris Godwin,https://dynastyleaguefootball.com/player/9990910/Chris_Godwin,WR,2017,TB,15,440,42.7,0,0,0,55,34,525,1,0
9990910,Chris Godwin,https://dynastyleaguefootball.com/player/9990910/Chris_Godwin,WR,2018,TB,16,717,64.3,0,0,0,95,59,842,7,1
9990910,Chris Godwin,https://dynastyleaguefootball.com/player/9990910/Chris_Godwin,WR,2019,TB,14,957,92.5,1,8,0,119,86,1333,9,0
9990910,Chris Godwin,https://dynastyleaguefootball.com/player/9990910/Chris_Godwin,WR,2020,TB,12,675,84.8,0,0,0,84,65,840,7,0
9990910,Chris Godwin,https://dynastyleaguefootball.com/player/9990910/Chris_Godwin,WR,2021,TB,14,833,84.9,4,21,1,128,98,1103,5,2
9990910,Chris Godwin,https://dynastyleaguefootball.com/player/9990910/Chris_Godwin,WR,2022,TB,14,854,83.0,3,5,0,135,98,968,3,1
9992327,Michael Pittman,https://dynastyleaguefootball.com/player/9992327/Michael_Pittman,WR,2020,IND,13,699,77.7,3,26,0,60,40,503,1,0
9992327,Michael Pittman,https://dynastyleaguefootball.com/player/9992327/Michael_Pittman,WR,2021,IND,16,930,88.0,5,44,0,122,82,1018,5,0
9992327,Michael Pittman,https://dynastyleaguefootball.com/player/9992327/Michael_Pittman,WR,2022,IND,15,993,96.6,2,30,0,136,96,895,3,1
9992418,DJ Moore,https://dynastyleaguefootball.com/player/9992418/DJ_Moore,WR,2018,CAR,16,732,69.3,13,172,0,82,55,788,2,3
9992418,DJ Moore,https://dynastyleaguefootball.com/player/9992418/DJ_Moore,WR,2019,CAR,15,925,87.3,6,40,0,135,87,1175,4,1
9992418,DJ Moore,https://dynastyleaguefootball.com/player/9992418/DJ_Moore,WR,2020,CAR,15,835,86.3,2,22,0,118,66,1193,4,0
9992418,DJ Moore,https://dynastyleaguefootball.com/player/9992418/DJ_Moore,WR,2021,CAR,16,937,87.0,7,35,0,152,86,1070,4,1
9992418,DJ Moore,https://dynastyleaguefootball.com/player/9992418/DJ_Moore,WR,2022,CAR,16,924,96.6,10,53,0,114,62,878,7,0
9993005,Terry McLaurin,https://dynastyleaguefootball.com/player/9993005/Terry_McLaurin,WR,2019,WAS,14,784,92.5,0,0,0,93,58,919,7,0
9993005,Terry McLaurin,https://dynastyleaguefootball.com/player/9993005/Terry_McLaurin,WR,2020,WAS,15,950,93.2,2,30,0,134,87,1118,4,1
9993005,Terry McLaurin,https://dynastyleaguefootball.com/player/9993005/Terry_McLaurin,WR,2021,WAS,16,963,90.3,1,12,0,125,73,960,5,0
9993005,Terry McLaurin,https://dynastyleaguefootball.com/player/9993005/Terry_McLaurin,WR,2022,WAS,16,1013,90.1,7,29,0,114,74,1117,4,0
9992858,Treylon Burks,https://dynastyleaguefootball.com/player/9992858/Treylon_Burks,WR,2022,TEN,10,337,56.3,4,47,1,47,29,425,1,0
9992295,Jerry Jeudy,https://dynastyleaguefootball.com/player/9992295/Jerry_Jeudy,WR,2020,DEN,16,805,74.9,0,0,0,113,52,856,3,0
9992295,Jerry Jeudy,https://dynastyleaguefootball.com/player/9992295/Jerry_Jeudy,WR,2021,DEN,9,376,64.8,2,3,0,51,36,437,0,0
9992295,Jerry Jeudy,https://dynastyleaguefootball.com/player/9992295/Jerry_Jeudy,WR,2022,DEN,14,650,68.6,1,1,0,94,62,818,6,0
9993974,Christian Watson,https://dynastyleaguefootball.com/player/9993974/Christian_Watson,WR,2022,GB,13,455,53.8,5,68,2,59,36,507,7,0
9993593,Jahan Dotson,https://dynastyleaguefootball.com/player/9993593/Jahan_Dotson,WR,2022,WAS,11,602,74.8,2,-7,0,57,32,451,7,0
9993245,Brandon Aiyuk,https://dynastyleaguefootball.com/player/9993245/Brandon_Aiyuk,WR,2020,SF,12,728,87.0,6,77,2,97,60,748,5,0
9993245,Brandon Aiyuk,https://dynastyleaguefootball.com/player/9993245/Brandon_Aiyuk,WR,2021,SF,16,841,82.4,5,17,0,78,50,719,5,1
9993245,Brandon Aiyuk,https://dynastyleaguefootball.com/player/9993245/Brandon_Aiyuk,WR,2022,SF,16,957,92.2,2,23,0,109,74,956,8,1
9992701,Marquise Brown,https://dynastyleaguefootball.com/player/9992701/Marquise_Brown,WR,2019,BAL,14,571,58.0,0,0,0,71,46,584,7,0
9992701,Marquise Brown,https://dynastyleaguefootball.com/player/9992701/Marquise_Brown,WR,2020,BAL,16,802,78.1,1,1,0,99,58,769,8,0
9992701,Marquise Brown,https://dynastyleaguefootball.com/player/9992701/Marquise_Brown,WR,2021,BAL,15,866,80.4,1,5,0,138,88,981,6,1
9992701,Marquise Brown,https://dynastyleaguefootball.com/player/9992701/Marquise_Brown,WR,2022,ARI,11,739,91.6,1,1,0,103,66,702,3,0
9992841,George Pickens,https://dynastyleaguefootball.com/player/9992841/George_Pickens,WR,2022,PIT,16,836,76.9,3,24,1,78,49,729,3,0
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2015,OAK,16,902,85.4,3,-3,0,130,72,1070,6,1
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2016,OAK,16,994,89.1,1,0,0,131,82,1149,5,0
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2017,OAK,14,710,80.9,1,4,0,96,48,680,7,0
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2018,DAL,15,835,79.8,2,20,0,108,75,1004,7,2
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2019,DAL,16,851,75.3,1,6,0,119,79,1189,8,0
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2020,DAL,16,943,82.4,6,14,0,130,92,1114,5,0
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2021,DAL,14,789,76.9,0,0,0,96,63,786,8,0
16765,Amari Cooper,https://dynastyleaguefootball.com/player/16765/Amari_Cooper,WR,2022,CLE,16,920,82.9,0,0,0,129,76,1109,9,0
9993950,Jameson Williams,https://dynastyleaguefootball.com/player/9993950/Jameson_Williams,WR,2022,DET,5,63,17.9,1,40,0,8,1,41,1,0
9992287,Calvin Ridley,https://dynastyleaguefootball.com/player/9992287/Calvin_Ridley,WR,2018,ATL,16,644,60.8,6,27,0,92,64,821,10,1
9992287,Calvin Ridley,https://dynastyleaguefootball.com/player/9992287/Calvin_Ridley,WR,2019,ATL,13,732,76.3,2,34,0,93,63,866,7,0
9992287,Calvin Ridley,https://dynastyleaguefootball.com/player/9992287/Calvin_Ridley,WR,2020,ATL,15,822,78.2,5,1,0,143,90,1374,9,1
9992287,Calvin Ridley,https://dynastyleaguefootball.com/player/9992287/Calvin_Ridley,WR,2021,ATL,5,299,86.7,0,0,0,52,31,281,2,0
9992471,Diontae Johnson,https://dynastyleaguefootball.com/player/9992471/Diontae_Johnson,WR,2019,PIT,16,667,65.5,4,41,0,92,59,680,5,2
9992471,Diontae Johnson,https://dynastyleaguefootball.com/player/9992471/Diontae_Johnson,WR,2020,PIT,15,733,71.0,3,15,0,144,88,924,7,1
9992471,Diontae Johnson,https://dynastyleaguefootball.com/player/9992471/Diontae_Johnson,WR,2021,PIT,15,922,90.9,5,53,0,159,100,1110,8,2
9992471,Diontae Johnson,https://dynastyleaguefootball.com/player/9992471/Diontae_Johnson,WR,2022,PIT,16,982,90.3,7,25,0,137,84,844,0,0
9992292,Christian Kirk,https://dynastyleaguefootball.com/player/9992292/Christian_Kirk,WR,2018,ARI,12,542,79.1,3,35,0,68,43,590,3,0
9992292,Christian Kirk,https://dynastyleaguefootball.com/player/9992292/Christian_Kirk,WR,2019,ARI,13,804,94.1,10,93,0,108,68,709,3,0
9992292,Christian Kirk,https://dynastyleaguefootball.com/player/9992292/Christian_Kirk,WR,2020,ARI,14,781,77.2,2,3,0,79,48,621,6,0
9992292,Christian Kirk,https://dynastyleaguefootball.com/player/9992292/Christian_Kirk,WR,2021,ARI,16,825,75.5,1,11,0,100,75,955,5,0
9992292,Christian Kirk,https://dynastyleaguefootball.com/player/9992292/Christian_Kirk,WR,2022,JAC,16,944,87.9,5,11,0,125,78,1009,7,1
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2014,TB,15,769,82.6,0,0,0,123,68,1051,12,0
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2015,TB,15,858,84.1,0,0,0,148,74,1208,3,1
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2016,TB,16,946,83.4,0,0,0,173,96,1321,12,0
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2017,TB,15,884,86.4,0,0,0,136,71,1004,5,0
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2018,TB,16,939,84.2,0,0,1,139,86,1524,8,1
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2019,TB,13,810,84.4,0,0,0,118,67,1157,8,0
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2020,TB,16,857,79.8,0,0,0,109,70,989,13,0
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2021,TB,15,872,82.6,1,10,0,106,68,946,12,0
16597,Mike Evans,https://dynastyleaguefootball.com/player/16597/Mike_Evans,WR,2022,TB,15,931,84.9,0,0,0,128,77,1124,6,0
9992806,Rashod Bateman,https://dynastyleaguefootball.com/player/9992806/Rashod_Bateman,WR,2021,BAL,11,542,66.3,0,0,0,64,44,493,1,0
9992806,Rashod Bateman,https://dynastyleaguefootball.com/player/9992806/Rashod_Bateman,WR,2022,BAL,6,190,49.4,0,0,0,28,15,285,2,1
9900133,Mike Williams,https://dynastyleaguefootball.com/player/9900133/Mike_Williams,WR,2017,LAC,9,233,38.8,0,0,0,23,11,95,0,0
9900133,Mike Williams,https://dynastyleaguefootball.com/player/9900133/Mike_Williams,WR,2018,LAC,16,622,62.5,7,28,1,66,43,664,10,0
9900133,Mike Williams,https://dynastyleaguefootball.com/player/9900133/Mike_Williams,WR,2019,LAC,15,850,84.7,1,2,0,90,49,1001,2,0
9900133,Mike Williams,https://dynastyleaguefootball.com/player/9900133/Mike_Williams,WR,2020,LAC,15,799,71.3,1,1,0,85,48,756,5,0
9900133,Mike Williams,https://dynastyleaguefootball.com/player/9900133/Mike_Williams,WR,2021,LAC,15,829,79.6,0,0,0,112,67,1027,8,0
9900133,Mike Williams,https://dynastyleaguefootball.com/player/9900133/Mike_Williams,WR,2022,LAC,12,678,79.2,0,0,0,88,59,863,4,0
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2013,HOU,16,995,88.8,0,0,0,91,52,802,2,1
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2014,HOU,16,1055,95.0,0,0,0,127,76,1210,6,1
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2015,HOU,16,1150,96.9,0,0,0,191,111,1521,11,0
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2016,HOU,16,1085,96.7,0,0,0,151,78,954,4,0
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2017,HOU,15,1027,98.1,0,0,0,174,96,1378,13,1
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2018,HOU,16,1084,99.1,1,-7,0,163,115,1572,11,2
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2019,HOU,15,1000,97.1,2,18,0,150,104,1165,7,0
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2020,ARI,16,1043,92.3,1,1,0,160,115,1407,6,2
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2021,ARI,10,560,83.5,0,0,0,63,42,572,8,0
14986,DeAndre Hopkins,https://dynastyleaguefootball.com/player/14986/DeAndre_Hopkins,WR,2022,ARI,9,555,88.4,0,0,0,96,64,717,3,1
9992892,Elijah Moore,https://dynastyleaguefootball.com/player/9992892/Elijah_Moore,WR,2021,NYJ,11,476,64.7,5,54,1,77,43,538,5,0
9992892,Elijah Moore,https://dynastyleaguefootball.com/player/9992892/Elijah_Moore,WR,2022,NYJ,15,692,69.3,5,5,0,65,36,435,1,0
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2013,SD,15,944,89.3,0,0,0,104,71,1046,8,2
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2014,SD,14,836,91.6,0,0,0,121,77,783,4,2
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2015,SD,8,543,90.0,0,0,0,89,67,725,4,1
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2016,SD,1,27,37.0,0,0,0,7,6,63,0,0
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2017,LAC,16,897,84.3,2,9,1,159,102,1393,6,0
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2018,LAC,15,777,84.4,9,75,0,137,97,1196,6,1
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2019,LAC,16,944,88.1,3,16,0,150,104,1199,6,0
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2020,LAC,14,874,83.6,1,-1,0,147,100,992,8,2
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2021,LAC,15,890,86.3,0,0,0,149,100,1086,6,0
15076,Keenan Allen,https://dynastyleaguefootball.com/player/15076/Keenan_Allen,WR,2022,LAC,9,463,73.8,1,8,0,78,58,650,2,1
9992282,Courtland Sutton,https://dynastyleaguefootball.com/player/9992282/Courtland_Sutton,WR,2018,DEN,16,819,76.3,1,-1,0,84,42,704,4,0
9992282,Courtland Sutton,https://dynastyleaguefootball.com/player/9992282/Courtland_Sutton,WR,2019,DEN,16,943,92.0,3,17,0,126,72,1112,6,0
9992282,Courtland Sutton,https://dynastyleaguefootball.com/player/9992282/Courtland_Sutton,WR,2020,DEN,1,31,40.3,0,0,0,6,3,66,0,0
9992282,Courtland Sutton,https://dynastyleaguefootball.com/player/9992282/Courtland_Sutton,WR,2021,DEN,16,879,85.6,0,0,0,95,57,763,2,0
9992282,Courtland Sutton,https://dynastyleaguefootball.com/player/9992282/Courtland_Sutton,WR,2022,DEN,14,821,88.3,1,5,0,102,61,796,1,0
9900188,JuJu Smith-Schuster,https://dynastyleaguefootball.com/player/9900188/JuJu_Smith-Schuster,WR,2017,PIT,14,707,74.8,0,0,0,79,58,917,7,0
9900188,JuJu Smith-Schuster,https://dynastyleaguefootball.com/player/9900188/JuJu_Smith-Schuster,WR,2018,PIT,16,960,86.0,1,13,0,166,111,1426,7,1
9900188,JuJu Smith-Schuster,https://dynastyleaguefootball.com/player/9900188/JuJu_Smith-Schuster,WR,2019,PIT,12,582,76.3,0,0,0,72,42,552,3,1
9900188,JuJu Smith-Schuster,https://dynastyleaguefootball.com/player/9900188/JuJu_Smith-Schuster,WR,2020,PIT,16,923,84.1,0,0,0,128,97,831,9,1
9900188,JuJu Smith-Schuster,https://dynastyleaguefootball.com/player/9900188/JuJu_Smith-Schuster,WR,2021,PIT,5,222,68.7,3,9,1,28,15,129,0,0
9900188,JuJu Smith-Schuster,https://dynastyleaguefootball.com/player/9900188/JuJu_Smith-Schuster,WR,2022,KC,15,722,70.4,0,0,0,99,76,898,3,2
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2015,SEA,16,665,61.5,5,20,0,69,51,664,6,1
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2016,SEA,14,535,57.8,6,114,1,66,41,597,1,0
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2017,SEA,16,692,64.8,10,58,0,71,45,555,2,0
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2018,SEA,16,908,84.9,13,69,0,71,57,965,10,0
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2019,SEA,16,1010,89.9,4,-5,0,110,82,1057,8,0
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2020,SEA,16,944,88.6,0,0,0,132,100,1054,10,0
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2021,SEA,15,762,87.0,1,7,0,102,68,1077,6,0
16830,Tyler Lockett,https://dynastyleaguefootball.com/player/16830/Tyler_Lockett,WR,2022,SEA,15,744,78.6,0,0,0,110,80,979,8,2
9993250,Gabriel Davis,https://dynastyleaguefootball.com/player/9993250/Gabriel_Davis,WR,2020,BUF,16,797,73.3,1,0,0,62,35,599,7,0
9993250,Gabriel Davis,https://dynastyleaguefootball.com/player/9993250/Gabriel_Davis,WR,2021,BUF,15,496,47.9,0,0,0,49,32,510,6,0
9993250,Gabriel Davis,https://dynastyleaguefootball.com/player/9993250/Gabriel_Davis,WR,2022,BUF,14,879,91.8,0,0,0,82,45,797,7,1
9993967,Skyy Moore,https://dynastyleaguefootball.com/player/9993967/Skyy_Moore,WR,2022,KC,16,313,28.7,3,24,0,33,22,250,0,3
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2014,NO,10,533,72.3,7,73,1,69,53,550,3,0
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2015,NO,16,959,82.7,8,18,0,129,84,1140,9,0
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2016,NO,15,837,77.6,6,30,0,117,78,1173,8,0
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2017,NE,16,1058,92.7,9,40,0,114,65,1082,7,0
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2018,LAR,15,961,92.9,10,68,1,116,80,1204,5,0
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2019,LAR,14,718,71.7,6,52,0,72,42,583,2,0
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2020,HOU,15,802,87.7,0,0,0,119,81,1143,6,0
